Ligand	Receptor
Uts2	Tacr1
Uts2	Ghsr
Uts2	Npffr2
Uts2	Chrm5
Uts2	Avpr1b
Uts2	Cckbr
Uts2b	F2
Uts2b	Htr2c
Uts2b	Tacr3
Uts2b	Kiss1r
Uts2b	Npffr1
Uts2b	Tbxa2r
Uts2b	Grm2
Uts2b	Htr2a
Uts2b	Oxtr
Uts2b	Chrm1
Uts2b	F2rl3
Uts2b	Lpar1
Uts2b	P2ry2
Uts2b	Agtr1a
Uts2b	Agtr1b
Uts2b	Fpr3
Uts2b	Fpr2
Uts2b	Gprc6a
Uts2b	Nmbr
Uts2b	Gna11
Uts2b	Adra1d
Uts2b	Adra1b
Uts2b	Chrm5
Uts2b	Ffar2
Uts2b	Ptafr
Uts2b	Gpr4
Uts2b	Ntsr1
Uts2b	Tacr2
Uts2b	F2rl1
Uts2b	Bdkrb1
Uts2b	P2ry6
Uts2b	Grm4
Uts2b	Casr
Uts2b	Trhr
Uts2b	Gcgr
Uts2b	Agtr2
Uts2b	Grpr
Uts2b	Grm8
Uts2b	P2ry10
Uts2b	Cckbr
Uts2b	App
Vash1	Rhoa
Vasp	Nr4a1
Vasp	Cdh1
Vasp	Vcl
Vasp	Lrp4
Vasp	Fat1
Vasp	Apbb1ip
Vasp	Apbb1ip
Vasp	Vcam1
Vasp	Apbb1ip
Vasp	Plscr1
Vasp	Plscr2
Vasp	1700057G04Rik
Vasp	Frs3
Vasp	Irak1
Vasp	Irak1
Vasp	Gpc1
Vasp	Apbb1
Vasp	Plscr1
Vasp	Plscr2
Vasp	1700057G04Rik
Vasp	Plscr1
Vasp	Plscr2
Vasp	1700057G04Rik
Vasp	Plscr1
Vasp	Plscr2
Vasp	1700057G04Rik
Vasp	Cxcr2
Vasp	Grb2
Vasp	Robo1
Vcam1	Rab5c
Vcam1	Scrib
Vcam1	Epn1
Vcam1	Iqgap1
Vcam1	Capns1
Vcam1	Ezr
Vcam1	Itgb7
Vcam1	Coro1c
Vcam1	Anxa2
Vcam1	Phb2
Vcam1	Vcam1
Vcam1	Vcam1
Vcam1	Vcam1
Vcam1	Ppp2ca
Vcam1	Ezr
Vcam1	Itga9
Vcan	Sell
Vcan	Gpc1
Vcan	Gpc2
Vcan	Gm43720
Vcan	Gpc4
Vcan	Sdc4
Vcan	Selplg
Vcp	Ptpro
Vcp	Tmprss13
Vcp	Il7r
Vcp	Mcc
Vcp	Il7r
Vcp	Mcc
Vcp	Anxa2
Vcp	Canx
Vcp	Vcam1
Vcp	Canx
Vcp	Ankrd13a
Vcp	Ankrd13a
Vcp	Napa
Vcp	Cd4
Vcp	Esr1
Vcp	Cry2
Vcp	Lrig1
Vcp	Irs4
Vcp	Cd3d
Vcp	Ptpn3
Vcp	Tnfrsf14
Vcp	Tnfrsf14
Vcp	Cul5
Vcp	Ap2a2
Vcp	Cftr
Vcp	Hspa1b
Vcp	Hspa1a
Vcp	Ar
Vcp	Ar
Vcp	Itgb4
Vcp	Grb2
Vcp	Itpr1
Vcp	Grb2
Vcp	Sgk1
Vcp	Grb2
Vcp	Sgk1
Vcp	Add1
Vcp	Lrba
Vcp	Iqgap1
Vcp	Casr
Vcp	Avpr2
Vcp	Arrb2
Vcp	Hdac6
Vcp	Bsg
Vcp	Amfr
Vcp	Adrb2
Vcp	Amfr
Vcp	Ppp2ca
Vcp	Amfr
Vcp	Il2rb
Vcp	Ppp2ca
Vegfa	Nrp1
Vegfa	Nrp1
Vegfa	Nrp1
Vegfa	Pdgfrb
Vegfa	Gpc1
Vegfa	Gpc1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Nrp2
Vegfa	Nrp2
Vegfa	Lyve1
Vegfa	Ptprb
Vegfa	Ptprb
Vegfa	Nrp1
Vegfa	Nrp1
Vegfa	Kdr
Vegfa	Kdr
Vegfa	Pdgfra
Vegfa	Kdr
Vegfa	Kdr
Vegfa	Nrp2
Vegfa	Nrp1
Vegfa	Nrp1
Vegfa	Nrp2
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Flt1
Vegfa	Kdr
Vegfa	Nrp1
Vegfb	Nrp1
Vegfc	Flt4
Vegfc	Flt4
Vegfc	Nrp2
Vegfc	Flt4
Vegfc	Flt4
Vegfc	Flt4
Vegfc	Flt4
Vegfc	Kdr
Vegfc	Kdr
Vegfc	Kdr
Vegfd	Adam9
Vegfd	Nrp2
Vegfd	Flt4
Vegfd	Nrp1
Vegfd	Flt4
Vegfd	Flt4
Vegfd	Flt4
Vegfd	Flt4
Vegfd	Kdr
Vegfd	Itga9
Vegfd	Kdr
Vegfd	Kdr
Vegfd	Kdr
Vgf	Ntrk1
Vim	Ide
Vim	Arrb2
Vim	Ripk1
Vim	Svil
Vim	Itgb4
Vim	Svil
Vim	Tnfrsf14
Vim	Cdh5
Vim	Cdh5
Vim	App
Vim	Cd4
Vim	Akt2
Vim	Pkd1
Vim	Akt2
Vim	Akt2
Vim	Dmd
Vim	Tnfrsf22
Vim	Tnfrsf26
Vim	Tnfrsf23
Vim	Grb2
Vim	Arrb1
Vim	Grb2
Vim	Fas
Vim	Ryk
Vim	Tnfrsf14
Vim	Tjp1
Vim	Tnfrsf1b
Vim	Traf2
Vim	Tnfrsf1b
Vim	Slc6a4
Vim	Basp1
Vim	Cbl
Vim	Pecam1
Vim	Pecam1
Vim	Vcam1
Vim	Pla2g2a
Vim	Pla2g2a
Vim	Stx1a
Vip	Adcyap1r1
Vip	Tshr
Vip	Ptger2
Vip	Ghrhr
Vip	Mc4r
Vip	Fap
Vip	Gipr
Vip	Pth2r
Vip	Adora2b
Vip	Mc2r
Vip	Ptgdr
Vip	Mc3r
Vip	Mc1r
Vip	Glp1r
Vip	Gpbar1
Vip	Adcy5
Vip	Hrh2
Vip	Lhcgr
Vip	Adcy3
Vip	Calcrl
Vip	Npsr1
Vip	Ptger4
Vip	Adrb1
Vip	Dpp4
Vip	Avpr2
Vip	Ptgir
Vip	Crhr1
Vip	Vipr2
Vip	Adcy1
Vip	Htr6
Vip	Adcy7
Vip	Gng2
Vip	Ramp1
Vip	Rxfp1
Vip	Htr7
Vip	Drd1
Vip	Ramp3
Vip	Sctr
Vip	Vipr1
Vip	Adcy6
Vip	Ramp2
Vip	Adrb3
Vip	Htr4
Vip	Drd5
Vip	Gcgr
Vip	Mc5r
Vip	Pth1r
Vip	Gnas
Vip	Rxfp2
Vip	Adcy9
Vip	Glp2r
Vtn	Serpine1
Vtn	Serpine1
Vtn	Serpine1
Vtn	Serpine1
Vtn	Itga2b
Vtn	Serpine1
Vtn	Ktn1
Vtn	Itgb3
Vtn	Itga8
Vtn	Itgb3
Vtn	Itgb3
Vtn	Egf
Vtn	Plaur
Vtn	Cd247
Vtn	C8a
Vtn	Itgb5
Vtn	Igf2
Vtn	Igf2
Vtn	Itgb6
Vtn	Vtn
Vtn	Adtrp
Vtn	Itgb1
Vtn	Itgb5
Vtn	Gem
Vtn	Gem
Vtn	Sdc1
Vtn	Itgav
Vtn	Cd247
Vtn	Efemp2
Vtn	Sdc2
Vtn	App
Vtn	Tnfrsf11b
Vtn	Itgb8
Vtn	Fbln5
Vtn	Sdc4
Vtn	Itgb8
Vtn	Efemp1
Vwce	Ltbp4
Vwce	Ltbp1
Vwce	Ide
Vwf	Cacna1a
Vwf	Ptpn1
Vwf	Tnfrsf11b
Vwf	Itga2b
Vwf	Gp1ba
Vwf	Rac1
Wfdc1	Rab40b
Wfdc1	Ezr
Wfdc2	Ptn
Wfdc2	Ptn
Wfdc2	Ptn
Wfdc2	Ptn
Wif1	Fgfr4
Wif1	Fgfr4
Wnt1	Ror2
Wnt1	Sfrp1
Wnt1	Sfrp1
Wnt1	Sfrp2
Wnt1	Fzd7
Wnt1	Fzd1
Wnt1	Fzd8
Wnt1	Fzd8
Wnt1	Fzd8
Wnt1	Fzd8
Wnt1	Dvl2
Wnt1	Fzd8
Wnt1	Lrp5
Wnt1	Fzd5
Wnt1	Lrp6
Wnt1	Lrp6
Wnt1	Rac1
Wnt1	Cd36
Wnt1	Cd36
Wnt1	Ryk
Wnt1	Fzd9
Wnt1	Ryk
Wnt1	Fzd4
Wnt1	Wls
Wnt10b	Wls
Wnt10b	Wnt4
Wnt11	Wnt4
Wnt11	Fzd7
Wnt11	Wls
Wnt16	Nr2f2
Wnt16	Tubb3
Wnt16	Wls
Wnt16	Wnt4
Wnt16	Canx
Wnt2	Sfrp1
Wnt2	Sfrp1
Wnt2	Wnt4
Wnt3a	Fzd2
Wnt3a	Sfrp1
Wnt4	Sfrp2
Wnt4	Sfrp2
Wnt4	Fzd6
Wnt4	Wls
Wnt4	Sfrp1
Wnt4	Sfrp1
Wnt5a	Vangl2
Wnt5a	Fzd2
Wnt5a	Fzd2
Wnt5b	Ror2
Wnt5b	Wls
Wnt6	Rhou
Wnt8a	Wnt4
Wnt8a	Wls
Wnt8b	Wls
Wnt8b	Wnt4
Wnt9b	Wls
Wnt9b	Wnt4
Xcl1	Casr
Xcl1	Adra1d
Xcl1	F2rl2
Xcl1	Gna11
Xcl1	Agtr1a
Xcl1	Agtr1b
Xcl1	Ffar3
Xcl1	Kiss1r
Xcl1	Npffr2
Xcl1	Cckar
Xcl1	Cckbr
Xcl1	Ffar1
Xcl1	F2r
Xcl1	Opn4
Xcl1	Gpr65
Xcl1	Npffr1
Xcl1	Fpr3
Xcl1	Fpr2
Xcl1	Ffar2
Xcl1	Grm8
Xcl1	Arhgef25
Xcl1	Ednra
Xcl1	Ltb4r2
Xcl1	Grm6
Xcl1	Lpar6
Xcl1	Nmbr
Xcl1	Bdkrb2
Xcl1	P2ry2
Xcl1	Tacr3
Xcl1	Cysltr1
Xcl1	P2ry6
Xcl1	Tacr1
Xcl1	Mchr1
Xcl1	Htr2b
Xcl1	Grm1
Xcl1	Chrm1
Xcl1	Tbxa2r
Xcl1	Hcrtr1
Xcl1	Lpar2
Xcl1	Lpar3
Xcl1	Adra1a
Xcl1	Oxtr
Xcl1	Ptafr
Xcl1	Grm4
Xcl1	Ntsr2
Xcl1	Ghsr
Xcl1	Ptgfr
Xcl1	Nmur1
Xcl1	Trhr
Xcl1	Avpr1b
Xcl1	Lpar4
Xcl1	Grm7
Xcl1	Hrh1
Xcl1	Grm2
Xcl1	Htr2a
Xcl1	Grm3
Xcl1	P2ry10
Xcl1	Grpr
Xcl1	Npsr1
Xcl1	Htr2c
Xcl1	Lpar1
Xcl1	Gpr68
Xcl1	Chrm5
Xcl1	Gpr4
Xcl1	Tacr2
Xcl1	Prokr2
Xcl1	Agtr2
Xcl1	F2rl3
Xcl1	Gprc6a
Xcl1	F2rl1
Xcl1	Lpar5
Xcl1	Adra1b
Xcl1	Bdkrb1
Xcl1	Grk5
Xcl1	Ednrb
Xcl1	Gcgr
Xcl1	Ntsr1
Xcl1	Gpr17
Xcl1	Ptger1
Xcl1	Hcrtr2
Sbpl	Cdh1
Sbpl	Chrnb3
Sbpl	Ccrl2
Zp3	Zp1
Zp3	Adam2
Zp3	Zp1
Zp3	Izumo1
Zp3	Olfr166
Zp3	Olfr168
Zp3	Zp2
Zp3	Olfr166
Zp3	Olfr168
Zp3	Zp2
Zpbp	Zp2
Zpbp	Errfi1
Vegfd	Flt4
Vegfd	Flt4
Il33	Il1rl1
Fgfr4	Klb
Il33	Il1rl1
Tyrobp	Clec5a
Tyrobp	Clec5a
Igf1	Igf1r
Ccl12	Ccr2
Lin7c	Amot
Egfr	Kras
Egfr	Kras
Tnr	Mag
Plaur	Plgrkt
Plaur	Plgrkt
Fgfr3	Kl
Fgfr3	Kl
Cd8a	Cd8a
Calr	Kcnma1
Cdh1	Psen1
Anxa5	Kcnma1
Tslp	Il7r
Wnt1	Lrp6
Anxa7	Kcnma1
Cdh1	Tjp1
Crb1	Mpdz
Cntn2	Cntn2
Vim	Prkce
Lamb1	Ache
Lamb1	Ache
Apom	Lrp2
Rims1	Rab3c
Rims1	Rab3c
Ctf1	Lifr
Tyrobp	Syk
Tnfrsf11b	Tnfsf11
Il17ra	Il17rc
Il1b	Ripk1
Sorbs1	Vcl
Sorbs1	Flot1
Lep	Lepr
Ccl11	Cxcr3
Calr	Ncstn
Bdnf	Sorcs2
Bdnf	Sorcs2
Egflam	Grik2
Wnt3a	Cdh2
Npnt	Itga1
Egflam	Grik2
Jag1	Notch2
Jag1	Notch2
Il16	Kcnj4
Il16	Kcnj4
Il16	Kcnj4
Il16	Kcnj4
App	App
Flt3l	Flt3
Slc9a3r1	Slc34a1
Sema3c	Nrp1
Sema3c	Nrp1
Slc9a3r1	Slc34a1
Slc9a3r1	Slc34a1
Slc9a3r1	Slc26a3
Slc9a3r1	Slc26a6
Slc9a3r1	Slc26a3
Sema3c	Nrp1
Sema3c	Nrp2
Slc9a3r1	Slc26a3
Slc9a3r1	Slc26a6
Efnb2	Epha4
Fgf4	Fgfr2
Stx1a	Napa
Stx1a	Syt8
Sema3a	Nrp1
Slit3	Robo1
Psap	Sort1
Ceacam1	Fas
Adam10	Cdh1
Shh	Gas1
Shh	Gas1
Shh	Gas1
Efnb1	Epha2
Efnb1	Efna2
Tnfrsf1a	Irak1
Tnfrsf1a	Canx
Tnfsf11	Tnfsf11
Tnfsf11	Tnfsf11
Rph3a	Rab15
Rph3a	Rab15
Tnfsf11	Tnfsf11
Sema3a	Nrp1
Plxnb1	Plxna1
Plxnb1	Plxna1
Plxnb1	Plxna1
Smpdl3b	Tlr3
Plxnb1	Plxna1
Tnfsf11	Tnfsf11
Cd40	Traf2
Sema3a	Nrp1
Efna5	Epha8
Gnas	Adrb2
Egfl7	Loxl2
Tac1	Oprd1
Icam5	Psen1
Icam5	Psen1
Il1rl1	Il1rap
Icam5	Psen1
Artn	Gfra3
Ntn4	Dcc
Btla	Tnfrsf14
Adam15	Src
Col3a1	Adgrg1
Col3a1	Adgrg1
Col3a1	Adgrg1
Rtn4	Zfyve27
Rtn4	S1pr2
Rtn4	S1pr2
Rtn4	Rtn4r
Rtn4	Rtn4r
Igfbp6	Fzd8
Colq	Musk
Mmp14	Dll1
Il6st	Lifr
Adipoq	Adipor2
Adipoq	Adipor1
Cd209b	Cd209b
Ccl27a	Ccr10
Tnfsf10	Tnfrsf23
Ccl2	Ccr2
Ccl2	Ccr2
Tnf	Ahr
Fgf23	Fgfr3
Il16	Kcnd2
Il16	Kcnd2
Il16	Kcnd2
Il11	Il11ra1
Lep	Lepr
Lep	Lepr
Il11	Il11ra1
Lin7c	Grin2b
Il11	Il11ra1
Ccl2	Ccr2
Selenop	Lrp2
Efnb2	Src
Tgfa	Magi3
Saa3	Tlr4
App	Cntn2
Dll1	Psen1
Stx1a	Cacna1c
Dll1	Psen1
Dll1	Psen1
Stx1a	Snap29
Stx1a	Snap29
Dll1	Psen1
Stx1a	Stxbp5
Tnfsf10	Tnfrsf23
Hsp90b1	Ncstn
Cdh1	Ptprt
Hsp90b1	Itgal
Spp1	Irak1
Spp1	Irak1
Wnt5a	Lrp6
Gabbr1	Gabbr2
Adam9	Itga6
Psap	Cd1d1
Psap	Cd1d1
Ceacam1	Syk
Ccl2	Ccr2
Ccl2	Ccrl2
Lgals3	Tgfbr2
Lamb2	Itga6
Gdf11	Acvr1b
Ccl2	Ccr2
Myoc	Nfasc
Cd6	Alcam
Wnt3a	Fzd5
Vcp	Hdac6
Vcp	Hdac6
Vcp	Hdac6
Fgfr4	Kl
Vcp	Epor
Vcp	Hdac6
Cbln2	Nrxn2
Calr	App
Calr	App
Vasp	Raph1
Muc20	Met
Jag1	Notch3
Wnt3a	Fzd8
Il10	Il10ra
Egflam	Dag1
Egflam	Dag1
Egflam	Dag1
B2m	Mill2
Vasp	Diaph1
Ntn1	Unc5d
Vasp	Diaph1
Inha	Acvr1
Loxl1	Fbln5
Vim	Kcnma1
Ecm1	Il2rb
Rims1	Rab3a
Rims1	Rab3d
Flt1	Flt1
Crtac1	Rtn4r
Rims1	Rab3d
Tgfb1	Tgfbr2
Tgfb1	Tgfbr2
Cbln1	Nrxn2
Ntng2	Lrrc4
Mfap2	Jag2
Mfap2	Jag2
Ucn2	Crhr2
Wnt5a	Sfrp2
Adgrf1	Gnas
Rims1	Rab3a
Psen1	Psen1
Psen1	Psen1
Psap	Sema4a
Wnt4	Sfrp2
Wnt4	Sfrp2
Wnt4	Sfrp2
Wnt4	Sfrp2
Vcp	Ncstn
Vcp	Ncstn
Shh	Hhip
Il21	Ahr
Hsp90b1	Gabra1
Ccl6	Rxra
Efnb1	Src
Efnb1	Ephb1
Glg1	Sele
Glg1	Sele
Slc9a3r1	Cftr
Slc9a3r1	Cftr
Slc9a3r1	Cftr
Slc9a3r1	Cftr
Slc9a3r1	Cftr
Rph3a	Rab8a
Rph3a	Rab8a
Ncam1	Fgfr2
Fgf23	Fgfr1
Rph3a	Rab8a
Lime1	Lyn
Adam10	Mme
Pvr	Pvr
Stx1a	Slc6a3
Sparc	Kcnma1
Il1rap	Il1r1
Wnt2b	Fzd4
Sparc	Itgb1
Gabbr1	Grm1
Il20	Il20ra
Scn1b	Gja1
Ucn2	Il10rb
Slit2	Dag1
Agt	Agtr1a
Reg1	Irak1
Ntf3	Ngfr
Il12a	Ebi3
Ap2m1	Ap2a2
Ap2m1	Ap2a2
Lgals3	Mag
Rspo3	Fzd8
Ihh	Hhip
Ihh	Hhip
Ihh	Hhip
Dlk1	Notch2
Cd8b1	Cd8a
Cd8b1	Cd8a
Il1a	Il1r1
Igfbp5	Igf2
Cd8b1	Cd8a
Il1a	Il1r2
Fgfr2	Kl
Tnfsf9	Tirap
Smpdl3b	Tlr4
Smpdl3b	Tlr4
Vim	Rock2
Kl	Fgfr2
Sema3d	Nrp1
Sema3d	Nrp1
Ptprz1	Cntn1
Tnfsf9	Tnfrsf9
Dlk1	Sort1
Ctsd	Igf2r
Ctsd	Igf2r
Egfr	Src
Pdgfc	Pdgfrb
Lrpap1	Lrp1b
Ccl3	Ccr3
Il4ra	Hspa1b
App	Mme
App	Apbb1
App	Apbb1
App	Mme
Cd14	Tlr4
Ccl3	Ccr3
Ceacam1	Tlr4
Ccl2	Ccr1
App	Aplp1
App	Aplp1
App	App
Epor	Ptpn1
Epor	Ptpn1
Cd8b1	Cd3d
Stx1a	Stx1a
Dll1	Tjp1
Nrp2	Sema3g
Lrpap1	Kcnma1
Cnpy4	Tlr4
Il2	Il2ra
Cnpy4	Tlr4
Tnfsf4	Tnfrsf4
Prf1	Notch1
Efnb2	Ephb2
Slit3	Robo4
Efnb2	Reln
Gnas	Adgrf1
Tnfsf4	Tnfrsf4
Plg	Plgrkt
Plg	Plgrkt
Slc9a3r1	Cdh23
Itm2b	App
Ccl3	Ccr3
Tnfsf9	Tnfrsf9
Osm	Osmr
Csf1	Csf1
Ctsd	Igf2r
Tnc	Mag
Cbln1	Nrxn1
Nlgn2	Nlgn2
Lrg1	Tgfbr2
Lrg1	Tgfbr2
Lrg1	Tgfbr2
Mzb1	Ppp2ca
Plau	Plaur
Col17a1	Col17a1
Efnb1	Efnb2
Il10	Ahr
Tyrobp	Klrk1
Myoc	Olfm3
Myoc	Olfm3
Ccl3	Ccr3
Tnfsf10	Tnfrsf22
Shh	Hhip
Gpc3	Slc2a4
Shh	Hhip
Shh	Boc
Shh	Hhip
Adipoq	Adipoq
Tyrobp	Klrk1
Ntn1	Unc5c
Ntn1	Unc5c
Fgf2	Fgfr2
Fgf2	Fgfr2
Ntn1	Dcc
Tyrobp	Klrk1
Adam12	Src
Efnb1	Gja1
Efnb1	Psen1
Efnb1	Gja1
Pcdh15	Lhfpl5
Tslp	Crlf2
Bmp4	Vsir
Lama1	Ache
Egfr	Shc1
Egfr	Src
Egfr	Shc1
Anxa2	Tlr4
Efnb2	Gja1
Sftpc	Nedd4
Sftpc	Nedd4
Csf1	Csf1r
Il4ra	Irs1
Icam2	Rdx
Icam2	Rdx
Icam2	Rdx
Cntf	Cntfr
Stx1a	Kcnma1
Icam2	Rdx
Npy	Npy1r
Npy	Npy1r
Stx1a	Snap23
Ush2a	Vezt
Epha3	Efna5
Epha3	Efna5
Enho	Cntn6
Calca	Ide
Plg	Amot
Ntf3	Ntrk3
Ntf3	Ntrk3
Ush2a	Vezt
Tyrobp	Cd300c2
Vim	Pparg
Lime1	Grb2
Egflam	Dmd
Ntf3	Ntrk3
Egflam	Dmd
Rarres2	Ccrl2
Olfm1	Olfm1
Tnf	Notch1
Lin7c	Mpp5
Lin7c	Mpp5
Calr	Psen1
Calr	Psen1
Lin7c	Kcnma1
Lin7c	Kcnma1
Cp	Slc40a1
Egfr	Lingo1
Siglec1	Selplg
Stx1a	Snap23
Lamb2	Itgb1
Vim	Rara
Egfr	Lingo1
Lin7c	Kcnma1
Ntn1	Dscam
Egfr	Lingo1
Cntn2	Tgfbr2
Lepr	Lrp1
Lepr	Lrp1
Cd209d	Cd209d
C1ql2	Adgrb3
Wnt3a	Sfrp1
Wnt1	Lrp5
Ahsg	Tlr4
Cdh1	Cdh1
Cdh1	Cdh1
Nectin1	Nectin3
Nectin1	Nectin3
Vcp	Amfr
Lgi1	Adam22
Lgi1	Adam22
Anxa2	Pcsk9
F2	F2rl3
Gnas	Drd1
Lama1	Tinagl1
Bmp4	Lrp2
Lama1	Dag1
Lama1	Dag1
Gdf2	Acvrl1
Scn1b	Cdh2
Icam5	Psen2
Sorbs1	Cbl
Egfl7	Loxl3
Osm	Il6st
Kitl	Kit
Wnt3a	Ryk
Thbs2	Cd36
Wnt3a	Ryk
Sema3a	Sema3a
Ly86	Cd180
Ly86	Cd180
Ly86	Cd180
Ly86	Cd180
Ly86	Cd180
Ly86	Cd180
Lgals1	Ssc5d
Wnt3a	Ryk
Sftpa1	Itgam
Hsp90b1	Lrp1b
Ngf	Sorcs2
Rph3a	Rab3d
Rph3a	Rab3d
Lcn2	Slc22a17
Wnt3a	Fzd6
Igf2	Igf2r
Fgf23	Kl
Ngf	Sorcs2
Adam10	Adam10
Tnfrsf1a	Ripk1
Kitl	Kit
Kitl	Kit
Tgfbr3	Tgfbr2
Ly96	Tlr4
Ly96	Tlr4
Ly96	Tlr4
Ly96	Tlr4
Siglec1	Spn
Shank1	Grid2
Slit2	Robo3
Epor	Lyn
Epor	Lyn
Efna3	Epha8
Tnfrsf1a	Prkce
Inhba	Acvr1
Tnfrsf1a	Ripk1
Sorbs1	Cbl
Tnfrsf1a	Ripk1
Acr	Zp3
Acr	Zp3
Acr	Zp3
Cfp	F11r
Bmp4	Bmpr1b
Sema7a	Itgb1
Apoa1	Kcnma1
Rbp4	Stra6
Bmp4	Bmpr1b
Rgma	Neo1
Rgma	Neo1
Rph3a	Rab3c
Rph3a	Rab3c
App	Shc1
App	Shc1
Il6st	Lifr
Nme2	Ppp2ca
Mettl7b	Kcnma1
Rnpep	Kcnma1
Tyrobp	Hcst
Tyrobp	Cd200r1
Lpl	Sort1
Tyrobp	Hcst
Tyrobp	Hcst
Slurp1	Plau
Slurp1	Plau
Agrn	Lrp4
Frem1	Frem2
Lpl	Sort1
Il20	Il20rb
Csf3r	Csf3r
Sema4d	Plxnb2
Sema4d	Lrig2
Ntng2	Lrrc4
Adipoq	Adipoq
Adipoq	Adipoq
Adipoq	Adipoq
Adipoq	Adipoq
F2	F2rl2
Ccl3	Ackr2
Gsn	Pik3c2a
Prnd	Dpp6
Mmp9	Tlr4
App	Ldlrad3
Efnb1	Ephb2
Tnfsf11	Tnfrsf11a
Tnfsf11	Tnfrsf11a
Sema7a	Itga1
Flt1	Nrp1
Rtn4	Rtn4r
Acr	Zp2
Ifnb1	Ifnar1
Fgf12	Scn11a
Rtn4	Rtn4r
App	Slc40a1
Acr	Zp2
Csf3r	Ceacam1
Pvr	Nectin3
Pvr	Nectin3
Wnt4	Fzd6
Colq	Ache
Fgf2	Fgfrl1
Fgf2	Fgfrl1
Fgf2	Fgfrl1
Fgf2	Fgfrl1
Fgf2	Fgfrl1
Ccl3	Ackr2
Il31	Osmr
Wnt4	Lrp5
Hras	Tiam1
Gnai2	Oprd1
Il17a	Rorc
Dpt	Ppp2ca
Sema3a	Npr1
Icam5	Psen2
Icam5	Psen2
Anxa5	Kcnma1
Anxa5	Kcnma1
Olfm1	Olfm1
Mst1	Scrib
Rph3a	Rab3a
Rph3a	Rab3a
Rph3a	Rab3a
Sema3e	Plxnd1
Mfap5	Jag2
Mfap5	Jag2
Mfap5	Jag2
Il16	Kcnj10
Il16	Kcnj10
Il16	Kcnj10
Wnt3a	Sfrp2
Wnt3a	Sfrp2
Fgfr4	Kl
Fgfr4	Kl
Calr	Gabarap
Cbln2	Nrxn1
Epha3	Efna2
Gm13306	Ccr10
Ccl27b	Ccr10
Flt4	Vegfd
Clec5a	Tyrobp
Wnt11	Tdgf1
Clec5a	Tyrobp
Igf1r	Igf1
Ccr2	Ccl12
Tal1	Nid1
Lama1	Nid1
Nodal	Cfc1
Kras	Egfr
Kras	Egfr
Trim9	Vasp
Adam1b	Adam2
Adam1b	Adam2
Atxn1	Vcp
Derl2	Vcp
Ppp2cb	Vcp
Jun	Il6
Elavl1	Il6
Rabl2	Vcp
Ubc	Pten
Ubc	Hsp90aa1
Irf8	Il27
Foxp1	Il17ra
Chrdl2	Bmp7
Frzb	Frzb
Frzb	Frzb
Uvrag	Pkm
Cdc37	Hsp90aa1
Cebpa	Csf3r
Gdf7	Bmp7
Cebpa	Gzmb
Socs2	Lepr
Socs2	Lepr
Ubc	Sdf2l1
Bid	Gzmb
Bmp6	Bmper
Bmp4	Htra1
Kcnma1	Anxa7
Hspg2	Nid2
Bmp4	Htra1
Snai2	Cdh1
Eln	Hspg2
Lef1	Cdh1
Mpdz	Crb1
Prdm1	Il10
Prkce	Vim
Npm1	Vim
Synm	Vim
Ppl	Vim
Lmf1	Lpl
Fos	Il18
Lrp2	Apom
Pcsk1	Pcsk1
Leprot	Lep
Leprot	Lep
Leprot	Lep
Ppfia2	Lin7c
Lck	Cd8a
Rab3c	Rims1
Traf6	Il17rb
Scgb3a2	Scgb3a2
Rab3c	Rims1
Lifr	Ctf1
Treml4	Tyrobp
Syk	Tyrobp
Tnfsf11	Tnfrsf11b
Cbln2	Cbln1
Il17rc	Il17ra
Ripk1	Il1b
Smad4	Col5a2
Lamb1	Lama5
Eed	Lama5
Vcl	Sorbs1
Flot1	Sorbs1
Lepr	Lep
Xiap	Pten
Xiap	Pten
Tor1aip2	Tor1a
Porcn	Wnt5a
Ptk2	Sorbs1
Porcn	Wnt5a
Invs	Vcan
Irf2	Cxcl11
Cdh2	Wnt3a
Itga1	Npnt
Grik2	Egflam
Ctnnb1	Jag1
Notch2	Jag1
Irf8	Ly86
Col4a5	Col4a6
Kcnj4	Il16
Kcnj4	Il16
Lamb1	Lamc1
Zeb1	Il2
Nrp1	Sema3c
Epha4	Efnb2
Cdk9	Il6st
Vapb	Stx1a
Tal1	Creg2
Robo1	Slit3
Col18a1	Col18a1
Ywhae	Lrch3
Sdcbp	Efnb1
Gas1	Shh
Gas1	Shh
Nphp1	C3
Rtn4	Rtn4
Irf8	Tgfb2
Igf1	Igfbp3
Pou5f1	Rtn4
Irf3	Hsp90aa1
Irf8	Trem2
Invs	Dbnl
Pclo	Rims2
Rab15	Rph3a
Sostdc1	Bmp4
Plxna1	Plxnb1
Col4a1	Col4a1
Map2k4	Cd40
Traf2	Cd40
Epha8	Efna5
Ywhaz	Gsn
Fcna	Fgb
Psen1	Icam5
Psen1	Icam5
S100a8	S100a8
Dlgap1	Gsn
Mmp12	Cxcl5
Apoa1	Apoa1
Mdm2	Adgrb1
Stat3	Il4ra
Adgrg1	Col3a1
Sbds	Efna1
Col2a1	Col2a1
Eed	Snx2
Rabl2	Apoa1
Smad1	Col3a1
S1pr2	Rtn4
Porcn	Wnt4
